KIC,noise,noise_e,Pg,Pg_e,numax,numax_e,sig,sig_e,a1,a1_e,b1,b1_e,a2,a2_e,b2,b2_e,Ptot,Ptot_e,dnu,dnu_e,dnu02,dnu02_e,fm,fm_e,evoflag
7761336,19.788925,1.2206484,183.06579,4.6165593,195.14626,0.33921403,15.449263,0.36645716,151.42252,1.6595655,51.484231,1.0254926,132.61478,2.3107954,181.97265,5.336581,84.179196,1.0283703,15.490221,0.0088785051,2.0513258,0.014654869,191.10548,0.0074775739,0
7762104,32.355794,1.4037111,151.58688,4.4888536,198.23137,0.45316994,16.713108,0.5089537,148.54948,1.7240467,50.219199,1.099826,134.44068,2.5679197,182.30088,5.6105889,79.664084,1.255801,14.64764,0.0078751416,1.7962232,0.013543294,195.40177,0.0074515817,0
7762794,24.85923,0.37668918,423.72088,11.553258,99.826938,0.31811353,12.371152,0.30276068,204.90458,3.0213208,29.053722,0.73451631,172.64402,3.2649108,94.931786,1.4453357,114.59992,1.5576473,8.7498517,0.0096042253,1.1296274,0.015444449,106.46859,0.010145129,0
7764335,13.773356,0.087894725,41873.979,3430.8164,10.003962,0.15016782,1.9993952,0.11725177,758.91524,36.593597,3.1536964,0.24579958,771.0592,28.944239,9.2300627,0.21061856,457.27133,17.184863,1.6103772,0.0081182146,0.25181001,0.013518357,10.763467,0.007769732,0
7764361,6.0758197,0.076248363,790.48422,27.489789,57.620115,0.27838174,8.5421095,0.2264142,226.27629,4.4519844,17.220275,0.59049558,199.83157,4.6288449,56.089095,0.87236901,130.05623,2.2420215,5.196671,0.010266381,0.62577499,0.015552106,56.303684,0.010582124,2
7766103,12.082036,0.12254354,1253.656,42.226789,51.253452,0.30746321,8.960311,0.2375773,287.88988,5.4167437,14.880381,0.45606187,239.9522,5.7760859,50.40186,0.80955317,167.75084,2.9762892,5.0097811,0.01588384,0.70189059,0.024795071,54.745744,0.014090538,2
7769544,31.423202,1.9202783,94.216152,3.3536211,240.91038,0.54393509,15.846016,0.75905398,123.72373,1.3254492,63.51009,1.2466864,86.291098,4.6174516,219.57719,7.0586296,61.139796,1.566461,17.804269,0.0086566921,2.2328053,0.014878255,239.08192,0.0068458922,0
7771045,25.321787,1.4586686,156.08778,4.6891139,185.82352,0.41882007,15.195313,0.542854,147.08795,1.7492705,46.289814,0.9574909,143.95345,2.6687763,181.88299,4.8705188,77.074074,1.2870155,13.935152,0.0083391982,1.7225199,0.013514024,185.67962,0.0073759517,0
7771441,21.657987,0.24488983,1906.6904,64.329619,60.876145,0.24065616,8.0734044,0.22604182,320.60057,6.3931122,15.98305,0.59314192,288.38599,5.7837713,55.163684,0.74886351,196.36049,2.9617024,5.9564923,0.0084968531,0.78414965,0.010945361,60.236288,0.0074348144,0
7771603,9.9642381,0.090462305,2238.0873,91.675031,37.644609,0.26840493,6.61624,0.19063079,310.77332,7.5854208,10.608984,0.44887364,298.15383,7.5194297,36.735849,0.61118153,192.5817,4.0965267,3.7920666,0.0083979522,0.49923238,0.010842331,36.866547,0.0079500841,1
7798570,38.757159,0.44365297,1287.1901,35.294075,82.189619,0.21206869,9.1845309,0.19348102,261.95755,4.1181129,21.781559,0.62127569,234.3399,3.655546,76.434651,0.99366434,172.1058,2.0367623,7.8402416,0.0079699026,1.0551067,0.011001904,87.36871,0.0081475779,0
7799762,15.272367,0.10515802,25871.129,1385.7814,16.987428,0.12843097,2.7165876,0.10307784,613.49317,21.728022,5.1100396,0.30652017,575.12121,19.599436,15.558145,0.32620862,419.38866,9.8329533,2.2711436,0.0064190871,0.33827359,0.010448358,17.753605,0.0067374259,0
7799904,22.50651,0.28277887,1324.9407,39.220163,78.177247,0.21470959,8.4326538,0.1907452,261.32543,4.4546869,20.973219,0.62039608,250.42461,3.7337054,71.792863,0.81940069,167.30557,2.1475435,7.8628403,0.0063898713,1.1070451,0.0096855281,79.803644,0.0069232024,0
7800922,15.035581,0.093529591,4576582.3,542711.47,2.8357035,0.048671325,0.43868324,0.039308222,2896.6345,233.17559,0.71576909,0.072676662,2705.8487,110.02392,2.5779769,0.066716031,2233.6225,109.90754,0.58767229,0.0079725698,0.080995296,0.0054283875,2.5849989,0.0043684405,0
7802549,7.7653645,0.075437065,7003.9497,279.91188,31.946565,0.20402572,5.3661885,0.14881271,455.85981,11.849563,9.485948,0.39844172,422.01738,11.536657,30.973374,0.54393906,306.81284,5.9177552,4.0543499,0.01026458,0.61739944,0.017744651,31.835552,0.0093485851,1
7802551,11.101382,0.074452117,52484.621,3152.9467,12.263035,0.10996338,2.0774875,0.083943015,654.81382,28.429223,3.602567,0.25308634,666.96956,22.881816,11.24848,0.24026876,522.29094,13.740161,1.7646224,0.005116278,0.26752635,0.0086555383,12.010408,0.005635438,0
7807614,10.297993,0.097808454,7207.6899,305.39351,31.813431,0.2278388,5.3581838,0.16562877,518.70775,13.469644,8.8239403,0.37857412,447.16692,12.317754,29.608862,0.52351945,310.99221,6.536743,3.8813588,0.01126821,0.60704529,0.016775501,34.275209,0.010150411,1
7808227,9.9738503,0.093406507,6217.2589,254.48052,32.640596,0.19058655,5.1557135,0.14429409,451.52784,10.80922,9.9344688,0.37311086,397.65459,10.244177,32.310283,0.5412949,283.33741,5.5042713,4.0915771,0.010745303,0.6612021,0.016202345,32.335,0.0098877707,1
7808516,65.216469,0.55481044,2485.0442,89.167814,52.453669,0.22724195,7.0510033,0.20679747,358.66932,7.309148,14.171715,0.55863696,325.29921,6.9534683,48.884486,0.73428161,209.49104,3.5092248,5.5917013,0.0075753598,0.76999017,0.01016765,56.359128,0.0087174961,0
7808690,51.530729,0.36636135,32093.947,1844.9051,17.981881,0.12133509,2.5639877,0.10249604,619.33038,22.91344,5.2039023,0.31286948,590.45595,19.121068,17.006245,0.35131325,453.74627,11.100879,2.4647324,0.0085490603,0.37462143,0.013117555,19.305108,0.0089575378,0
7808791,15.719684,0.13136521,4162.7814,168.47454,34.68975,0.19990001,5.429627,0.14796163,374.53329,8.7272518,10.099311,0.38763222,336.60619,8.4033805,35.035204,0.58707858,237.92776,4.6163859,4.1813526,0.012035576,0.64231853,0.01850663,37.016711,0.012797386,1
7808899,74.313592,0.60323325,30453.927,1984.6544,16.975652,0.14022682,2.7689347,0.10455852,634.8394,25.194375,4.7910209,0.28679911,527.36329,18.751361,16.419887,0.37358747,459.27291,12.545792,2.3824333,0.012407272,0.37910845,0.020313117,16.405203,0.01295061,0
7808930,19.803747,0.16903038,2533.8183,106.59069,38.469476,0.24639578,5.9240459,0.18396003,333.67402,7.667279,11.258792,0.43664447,304.90044,7.6204342,38.034864,0.63993236,193.8848,4.1303525,4.1427177,0.0099861952,0.6317296,0.017658856,40.94243,0.01062119,1
7809050,39.271179,0.50990101,320.22772,9.5605506,105.73147,0.30764559,11.491502,0.33441853,164.36424,2.3998952,29.028236,0.74799268,148.65204,2.5015143,99.755077,1.7168521,96.011462,1.4387426,9.060545,0.0087036024,1.1588332,0.013217196,101.50718,0.008491499,0
7809908,22.977227,0.2069798,5304.751,214.59678,36.632686,0.23000712,5.9017022,0.16743406,421.86117,11.612703,10.211769,0.52765469,383.81166,11.910553,33.639194,0.67079545,280.0156,5.411393,4.2044585,0.011478018,0.58672572,0.018167097,36.967654,0.01178116,1
7810708,3.0217841,0.055576485,24532.33,3842.4521,12.945707,0.29400291,2.397496,0.24425933,440.63483,52.604762,3.7875214,0.71751891,539.17876,26.379054,11.880794,0.35035765,381.43539,24.321871,1.9999556,0.092332077,0.28761486,0.037291598,13.73724,0.038627244,0
7811522,8.8422338,0.077365581,12517.907,554.75362,26.81976,0.15586499,3.8870923,0.12446078,524.39287,15.147468,6.7454698,0.33098529,485.76074,11.678414,24.399773,0.37959496,349.04572,6.8324927,3.416884,0.0076784147,0.45997823,0.012343032,30.20653,0.0093541457,1
7812552,4.493872,1.1768197,159.98199,3.6759776,211.87672,0.30989176,15.953847,0.32481093,148.00949,1.4737366,53.880208,0.9439892,130.96309,2.0765404,200.2369,5.459131,79.971847,0.87863718,16.989748,0.0080232837,2.3639795,0.012711684,209.88402,0.0074722787,0
7815943,18.602924,0.15662622,10722.364,464.09377,26.851392,0.21511829,5.0172734,0.15648568,532.74184,15.71865,7.4742315,0.36241734,468.38422,14.633001,25.070463,0.49760058,367.03998,7.7999064,3.2517617,0.011782043,0.41852239,0.019280495,28.977732,0.013555147,0
7816294,16.203763,0.39139686,2416.1878,237.17856,48.512531,0.56854855,6.4188103,0.5361593,347.08403,21.281372,16.356193,2.1622683,321.98842,21.705469,42.770643,1.4960301,196.53706,8.438237,4.86689,0.018061941,0.66224664,0.019986226,48.660869,0.016488473,0
7816406,57.534751,1.925877,67.937606,3.9585593,223.42332,1.0112205,15.86181,1.1835908,136.24809,1.7903491,58.278865,1.4638718,111.00262,3.7884095,196.4238,6.8445041,51.895843,2.0176859,16.146832,0.0071754245,1.9145053,0.020483976,216.6177,0.0055032723,0
7818152,41.684801,0.46089858,868.32973,24.855951,80.596724,0.27631449,10.273136,0.25654091,250.51797,4.060768,22.319076,0.65805984,221.09978,4.1176817,74.65597,1.071544,149.49431,2.0884538,7.358543,0.007673918,0.96784827,0.012404355,82.133266,0.0082308174,0
7818452,52.246188,0.41552864,1923.4124,100.39017,36.984084,0.37709797,6.4760365,0.27707556,333.12692,9.1872387,9.766335,0.47999533,326.61321,8.2643852,34.514671,0.58549334,176.57695,5.2619075,4.251653,0.022424411,0.60473538,0.054677658,37.326205,0.020760147,1
7818982,43.520109,0.38191504,10353.151,656.32988,23.789309,0.18544207,3.4704241,0.13425159,525.65707,17.673254,7.0740984,0.40826911,428.83452,15.74647,22.697002,0.53012716,299.81131,8.4684021,3.1870691,0.016391383,0.48379377,0.022067825,24.170131,0.015706025,1
7820169,26.331737,0.20787996,5967.4859,294.44855,29.15524,0.21511307,4.6792637,0.16835537,421.51486,12.338977,8.3866686,0.42307879,419.97663,11.241063,27.952785,0.48552124,264.39039,6.2468663,3.594752,0.018118159,0.52178555,0.027801796,31.758011,0.019269524,1
7821234,13.11613,0.11857865,6035.8485,243.34763,34.533415,0.20928849,5.5677128,0.17122417,443.72543,11.738337,10.020942,0.46065048,417.34955,11.52252,32.270723,0.57026444,290.10341,5.5434705,4.1439732,0.014197862,0.59378364,0.024030053,36.187731,0.013300841,1
7821913,44.313581,0.39516263,12986.413,828.7806,23.030544,0.19216139,3.4328872,0.15223507,627.22119,21.92412,5.7820876,0.30551896,479.40572,14.477261,21.498916,0.42562132,333.9147,9.3512446,2.8781551,0.015287961,0.36431177,0.018894552,22.550575,0.018737753,0
7831228,56.249832,0.4054019,8288.34,406.02063,26.847218,0.17114034,3.8173512,0.13561399,445.20362,12.531453,7.7016378,0.35552268,413.38018,10.934235,26.062919,0.45772521,281.4348,6.4846283,3.3387232,0.0070145826,0.49500811,0.010838019,29.804739,0.0068360238,0
7831348,13.733423,0.11801106,4452.1259,182.72444,35.959394,0.176828,4.8281264,0.14584454,386.19164,8.7277429,9.6899898,0.37377177,338.18279,7.5327091,34.468203,0.51436943,232.01265,4.3236622,4.06656,0.0056319495,0.5693167,0.0091099747,36.462985,0.0065094425,0
7831636,51.213842,0.54449922,1658.3831,47.896547,76.713745,0.22272218,9.2013189,0.21035022,301.9642,5.0313448,20.30986,0.60814241,269.81872,4.5590305,70.542601,0.92861668,195.52392,2.4706638,7.2878545,0.008321318,0.9437545,0.013183114,81.00784,0.0098307554,0
7833657,6.0745721,0.13147372,369.4548,11.876117,91.286901,0.35374612,11.006162,0.32973441,221.8611,3.3675695,25.656621,0.70218928,194.20121,3.246203,83.070112,0.99384916,100.92323,1.6354577,8.118775,0.0074115723,1.045254,0.011015945,90.832758,0.0066729564,0
7834159,14.438931,0.13537606,3285.399,132.33289,39.518044,0.24063717,6.0127042,0.18015714,343.63802,8.5232183,11.532835,0.46907968,327.02769,8.2187725,38.296835,0.63672602,222.42771,4.4865644,4.48473,0.0078624222,0.635758,0.012944912,39.477165,0.0094418484,1
7836711,59.867895,0.67109926,1029.2279,31.011167,88.377071,0.22686512,8.9847579,0.21726868,247.33172,3.9211372,24.492228,0.6985301,220.73214,3.6639643,81.968223,1.2545654,152.20484,1.9753373,8.5302362,0.0070879931,1.1690727,0.010977561,86.943513,0.0067781258,0
7837954,2.7710234,0.11132964,131.14449,4.0187166,108.43362,0.51623825,15.565491,0.45385233,169.35424,2.2885593,29.849881,0.73279502,141.46706,2.3723681,101.44096,1.2657937,71.511327,1.2621766,8.4740137,0.011285795,1.0208208,0.018518416,111.29769,0.011222091,2
7838475,48.28951,0.5889194,420.40129,12.690159,99.564598,0.30975138,11.27505,0.35094667,185.97664,2.8735876,26.129187,0.74176032,173.46894,2.8508007,91.476333,1.5108727,108.96442,1.6947911,8.5068843,0.008280959,1.0516171,0.012190244,103.57232,0.0079967201,0
7838873,7.353776,0.10834464,554.571,17.214089,69.918152,0.3451418,11.44251,0.28756861,218.79831,3.7438093,19.933949,0.57560327,185.6183,3.8810907,69.263007,1.0074895,126.08569,2.0023598,6.1401847,0.013320967,0.76216732,0.020407216,73.327649,0.012073992,2
7841410,12.075425,0.077706233,183422.57,14251.392,7.1611373,0.096958786,1.4102114,0.076902955,1008.7837,57.428051,2.4581266,0.24129181,987.71514,48.116186,6.5355987,0.18304195,803.83099,25.855701,1.2225667,0.0068956783,0.17681964,0.0098881559,7.9753043,0.0059964002,3
7841977,18.850974,0.23521151,603.14685,18.396255,75.310568,0.36454108,11.726394,0.30317006,226.29038,4.1435319,20.532205,0.68814972,202.44472,4.2907695,69.729375,1.0430497,133.11317,2.1347517,6.4451268,0.011203013,0.79301367,0.016771104,77.326848,0.011544941,2
7846870,12.76473,0.096907816,12610.263,700.90829,19.71605,0.25105696,4.2653371,0.18436354,590.26731,20.555527,5.7233883,0.33056973,580.58168,18.442387,18.16885,0.36156398,366.88473,10.668007,2.6289248,0.011036803,0.38380188,0.015852659,20.085709,0.0098633013,3
7847454,9.6191456,1.3664422,159.37307,4.007392,200.65793,0.3484053,16.159181,0.39496254,147.86748,1.6204841,51.818008,1.0200816,140.52677,2.3617078,192.22688,5.3352237,80.327549,1.0325305,15.817813,0.0087154984,2.101213,0.01478044,195.39106,0.00833908,0
7847816,3.8777624,0.0496235,853.50574,36.265484,49.814664,0.32120023,7.3432604,0.25432635,266.79254,5.3108044,14.569967,0.51343733,233.72833,5.3346506,48.240176,0.72691126,125.27855,2.8248311,5.0186708,0.0097783215,0.72061321,0.018511061,49.755302,0.0091682457,2
7849791,82.164533,0.84489197,1345.6016,42.532078,81.725422,0.22830741,8.7624544,0.23695523,278.33288,4.6349596,20.583003,0.61320688,259.25711,3.7925428,76.397763,1.0531062,171.8579,2.3670594,7.7177075,0.0079568537,1.0228353,0.011340446,86.153765,0.0082630194,0
7867854,21.421558,0.17486046,4935.1084,231.31216,32.547642,0.2035202,4.8698894,0.16214849,417.00789,10.427693,10.045254,0.39453536,388.63203,9.8544749,32.594538,0.54752454,245.30285,5.482267,4.2131512,0.011015221,0.7322313,0.016587095,32.762461,0.01028553,1
7868532,18.51732,0.25405996,1697.261,45.563329,74.938167,0.24657113,10.208801,0.21038225,312.11123,5.3278181,20.30434,0.61683605,283.08397,5.0184093,68.567548,0.85653698,208.3599,2.51907,7.0575822,0.0073208424,0.90115793,0.011451107,78.61345,0.0083024177,0
7869334,1.8346479,0.031347505,3159.2027,119.14959,40.572796,0.22960988,6.2874988,0.17427996,334.80683,8.2124381,11.355714,0.46990665,331.499,7.3699506,38.837182,0.56426457,223.05258,4.0703714,4.5433053,0.01015815,0.70601573,0.016106166,40.136897,0.0086413048,1
7870980,24.194751,0.19632004,5850.6707,239.228,33.850243,0.22481093,5.5842882,0.18028964,446.33271,11.118771,9.5906518,0.396787,417.48499,10.544861,32.406316,0.53551733,286.03955,5.788114,4.093191,0.01344589,0.61720887,0.022558359,36.112498,0.011744502,1
7871690,46.423345,0.47441907,1882.4684,57.372584,71.472367,0.20153861,7.8611246,0.18162351,298.23031,5.1966418,19.495397,0.62309921,272.86556,4.7667619,65.594096,0.86540542,192.54357,2.4972027,7.0966902,0.0058172599,0.94801483,0.0086441946,71.987856,0.005745105,0
7871897,44.283867,0.32984604,6441.244,300.06284,30.643388,0.20717332,4.7082358,0.14837116,394.36661,12.568018,9.1525007,0.49575322,439.74063,11.374832,29.785062,0.51227331,275.5703,6.3900632,4.192661,0.008310445,0.71975481,0.0068179561,32.641051,0.0070329256,1
7872519,18.490696,0.15970255,6115.6024,252.79712,33.823546,0.19880747,5.1445349,0.14838399,429.53537,11.207781,9.6684611,0.43827851,413.80847,10.401086,32.066173,0.52569557,280.7017,5.4854685,4.1668546,0.010114572,0.74093148,0.015433923,36.651242,0.00976636,1
7877451,9.3426532,0.10838522,2574.0861,81.512308,52.707284,0.21556316,7.5071022,0.17634058,356.23248,6.7078907,14.683035,0.49934299,297.68551,6.6352359,48.888212,0.71951161,220.02281,3.1215057,5.2631724,0.0071811739,0.71102482,0.011231914,53.060189,0.0074837328,0
7877673,32.17663,0.28112474,3712.6384,134.79671,44.54312,0.20869053,6.2624015,0.17013974,394.68497,8.7270544,11.952651,0.49891345,345.36139,8.1684724,40.86263,0.64045515,241.32044,4.0265541,4.8674052,0.0076296599,0.67875848,0.010447883,48.81599,0.0079915063,0
7880096,29.708894,0.25676049,4883.2278,207.99671,35.987595,0.19557716,5.2586405,0.15676645,379.12352,9.7795542,11.352912,0.44990534,346.81309,9.3023162,35.594748,0.63492591,253.58554,4.9523269,4.242395,0.019182926,0.65879191,0.026703873,37.152303,0.018790594,1
7880417,15.387314,1.9507145,327.25027,7.9931793,191.90423,0.27131514,13.96067,0.29720111,173.00746,1.983077,49.87685,1.0263802,171.28051,2.7460688,186.60327,5.0087388,106.99205,1.2011644,14.737612,0.0064415989,1.8574748,0.010911726,196.29385,0.0068247903,0
7880511,31.19885,0.25359574,347941.18,47890.944,6.3967956,0.078759547,0.78412021,0.06600614,1244.512,95.303039,1.5505934,0.14955647,1342.3946,44.601294,6.0033525,0.13058278,822.87664,44.765977,1.2100525,0.0089496426,0.17041234,0.011971931,6.8067869,0.0085843329,0
7880664,24.094891,0.21433713,3801.8571,152.87467,39.048186,0.23208166,6.0938951,0.17838214,372.68075,9.0061875,11.023719,0.44688044,347.66605,8.3779519,38.341052,0.62123652,240.8822,4.6956886,4.4387659,0.011563786,0.68034227,0.019022666,39.254334,0.0099486042,1
7880893,7.4450334,0.32170966,213.716,6.1387858,135.18346,0.31269177,12.549632,0.33997408,185.84896,2.2526571,35.370076,0.76122832,164.70681,1.8425158,122.30042,1.5547813,81.968897,1.1028502,11.010273,0.0061092972,1.3723807,0.010195765,135.02005,0.0055616831,0
7884574,63.182869,0.47527196,4791.7669,208.04402,34.33806,0.21467057,5.2761259,0.1707444,429.3536,10.319031,9.4176902,0.39604377,388.29656,9.4489545,33.558652,0.55336221,251.61242,5.395535,4.1734075,0.01466292,0.6514246,0.023721621,36.742661,0.012298016,1
7885455,26.158043,0.20636928,8426.8584,390.86701,28.610887,0.18455615,4.3080711,0.13654974,453.95765,13.342484,8.5798411,0.41939017,432.06563,12.567437,27.398436,0.51601522,301.49604,6.6356573,3.5530344,0.010461414,0.54249314,0.014632032,31.166356,0.010442079,1
7885511,48.078621,0.34923271,5937.7843,337.24372,28.033882,0.24580747,4.384411,0.1904067,498.73517,14.028185,7.5824154,0.40038638,484.93247,12.486559,26.727753,0.45531726,255.23407,7.3681689,3.8835541,0.017212348,0.64636013,0.034342811,29.676244,0.015190341,1
7887295,19.490226,0.34293619,29835.025,3733.9776,18.091503,0.28202147,2.9183091,0.20309265,642.01045,45.895577,5.9420182,0.70081247,560.19474,29.618878,16.751082,0.50738392,465.42663,24.174479,2.4578439,0.037021467,0.36717936,0.03388334,19.114297,0.012866774,3
7887436,13.397116,0.10632988,6503.5493,324.77171,25.061057,0.19746652,4.1507946,0.1481786,382.5044,12.956933,7.6649551,0.42094469,386.03619,11.918256,23.666,0.46316552,259.95701,6.2231157,2.9177864,0.0072473693,0.3892583,0.011853702,25.831349,0.007521278,0
7887960,19.558393,0.17364316,4480.0575,192.40239,36.095272,0.18442684,4.8555079,0.14938932,337.29893,9.4701958,10.433855,0.50903559,345.24603,8.4053004,34.919473,0.57013554,233.39132,4.568562,4.2971685,0.0091325145,0.69829711,0.016438575,37.927282,0.0090284794,1
7888403,12.412319,0.13022457,3159.4229,109.12406,48.140515,0.21773637,6.93404,0.18604389,394.80223,7.9046686,13.251807,0.4589756,339.25908,7.339574,44.760348,0.63998057,234.25445,3.6754021,5.2595875,0.0084667672,0.7010178,0.012191227,52.728934,0.008971018,0
7889420,43.33816,0.48386814,1074.3163,31.524661,78.311788,0.26903599,10.527127,0.27241474,267.02744,4.4153525,21.285333,0.63462281,235.62519,4.3823297,74.508956,1.0345909,168.32174,2.2930667,6.9775885,0.0095160697,0.84971443,0.014806515,84.432461,0.0097923553,0
7889429,2.369401,0.027841222,10819.338,465.37588,27.548697,0.19173247,4.9030876,0.14091351,525.36708,15.860712,7.7801614,0.417303,508.40709,14.832274,24.716547,0.45025991,364.48034,7.1735074,3.6019008,0.013522174,0.55078599,0.022893807,28.187449,0.012769181,1
